"","userid","mobile_likes","www_likes"
"42744",2119739,11,0
"42745",1856283,11,0
"42746",1274973,11,0
"42747",1198528,11,0
"42748",1137639,11,0
"42749",2116759,8,4
"42750",1859645,10,2
"42751",1751535,12,0
"42752",2118652,12,0
"42753",1699251,12,0
"42754",2053666,13,0
"42755",1480833,13,0
"42756",1455022,14,0
"42757",1364423,14,0
"42758",1218744,14,0
"42759",1957963,14,0
"42760",1631449,14,0
"42761",1697243,14,0
"42762",1894071,14,0
"42763",2028904,14,0
"42764",1611641,14,0
"42765",1994319,14,0
"42766",1235442,14,1
"42767",1818301,15,0
"42768",1765077,15,0
"42769",1932725,16,0
"42770",1452405,16,0
"42771",1662313,9,8
"42772",1201215,12,5
"42773",1789179,17,0
"42774",1253151,17,0
"42775",1698786,17,0
"42776",1906719,17,0
"42777",1471858,13,5
"42778",1198348,18,0
"42779",1152022,18,0
"42780",1884024,18,0
"42781",1417347,18,0
"42782",1053960,11,8
"42783",1429139,18,1
"42784",1210370,15,4
"42785",1921582,17,2
"42786",1055539,19,0
"42787",2046899,19,0
"42788",1147997,19,0
"42789",2179896,19,0
"42790",1456089,19,0
"42791",1795101,19,0
"42792",1575984,16,4
"42793",1203082,20,0
"42794",1220035,20,0
"42795",1975704,20,0
"42796",1719944,20,0
"42797",2181171,14,7
"42798",2120332,19,2
"42799",1167251,16,5
"42800",1081539,21,0
"42801",1181599,15,7
"42802",1431078,22,0
"42803",1165526,22,0
"42804",2014684,19,4
"42805",1090485,19,4
"42806",1576579,23,0
"42807",1984406,23,0
"42808",1523041,23,0
"42809",2112887,24,0
"42810",1633208,24,0
"42811",1807382,18,7
"42812",1906641,13,12
"42813",1269911,25,0
"42814",1824679,25,0
"42815",1908091,25,0
"42816",1409469,25,0
"42817",1581834,25,0
"42818",1430175,26,0
"42819",1781958,26,0
"42820",1843833,24,3
"42821",1747722,27,0
"42822",2004568,27,0
"42823",2045090,27,1
"42824",1362193,28,0
"42825",1926706,28,0
"42826",1082351,28,0
"42827",1903617,21,8
"42828",1736468,21,8
"42829",1645521,29,0
"42830",1705640,29,0
"42831",1579131,17,14
"42832",1491123,29,1
"42833",2185213,30,1
"42834",1568823,29,1
"42835",2093706,30,0
"42836",2099681,31,0
"42837",1838008,30,0
"42838",1747291,30,0
"42839",2106455,31,0
"42840",2076976,31,1
"42841",2038150,32,0
"42842",1800027,32,0
"42843",1644041,32,0
"42844",1781840,32,1
"42845",1452587,33,0
"42846",1384385,33,0
"42847",1151900,33,0
"42848",1696392,33,1
"42849",1355997,31,3
"42850",1093081,31,3
"42851",1809869,31,3
"42852",2097712,29,5
"42853",2087611,34,0
"42854",2062259,28,8
"42855",1632703,26,9
"42856",1979331,36,0
"42857",1084348,35,0
"42858",1128801,36,0
"42859",1144804,35,0
"42860",1479013,35,0
"42861",1329729,20,17
"42862",1443897,34,3
"42863",1015432,37,1
"42864",1747676,37,1
"42865",1925561,38,0
"42866",1801154,38,0
"42867",1851191,39,0
"42868",1074314,39,0
"42869",1335338,39,0
"42870",1454032,39,0
"42871",1881738,38,0
"42872",1865329,37,3
"42873",1709128,40,0
"42874",1034331,23,18
"42875",1822670,40,2
"42876",1376864,41,1
"42877",1187755,42,0
"42878",2187892,41,0
"42879",1519625,42,0
"42880",1466493,41,0
"42881",2191160,30,14
"42882",2150812,42,1
"42883",1808767,44,0
"42884",1948605,44,0
"42885",2163558,43,0
"42886",1914862,44,0
"42887",1216160,43,0
"42888",1511280,44,0
"42889",1446462,44,0
"42890",1050703,38,7
"42891",1718844,45,0
"42892",1913406,45,0
"42893",1567955,32,15
"42894",1805184,44,2
"42895",1455850,45,2
"42896",1849583,40,7
"42897",1748760,46,0
"42898",1972601,46,0
"42899",2161770,47,0
"42900",1923459,46,0
"42901",2048610,35,14
"42902",1787154,37,12
"42903",1016805,38,10
"42904",1146020,39,10
"42905",1890704,48,0
"42906",1402978,49,0
"42907",1583897,48,0
"42908",1560758,47,3
"42909",1459200,49,1
"42910",1412746,50,1
"42911",1855588,50,0
"42912",1269296,51,0
"42913",1317295,50,0
"42914",1654162,53,0
"42915",1685314,52,0
"42916",1280588,54,0
"42917",1862682,55,0
"42918",1914715,54,0
"42919",1454744,56,1
"42920",1960689,46,10
"42921",2104287,57,0
"42922",2000205,56,0
"42923",1146030,56,0
"42924",1038694,41,18
"42925",1868249,44,16
"42926",1163081,55,4
"42927",1134114,59,0
"42928",1856478,59,0
"42929",1055811,59,0
"42930",1873768,60,0
"42931",1421390,54,9
"42932",1581583,63,0
"42933",1845587,63,0
"42934",1107851,42,23
"42935",1052198,53,12
"42936",1456199,61,3
"42937",1419338,58,6
"42938",2083778,65,0
"42939",1552380,65,0
"42940",1273342,64,0
"42941",1929176,65,0
"42942",1716533,64,0
"42943",1751691,48,19
"42944",1729940,65,1
"42945",1331338,59,7
"42946",1374161,66,0
"42947",2096914,66,0
"42948",1634106,67,0
"42949",1910415,68,0
"42950",1210197,70,0
"42951",2147080,70,0
"42952",1528795,70,0
"42953",1654949,69,0
"42954",1676109,50,23
"42955",2113845,48,25
"42956",1196621,40,33
"42957",1591602,65,8
"42958",2060790,74,0
"42959",1496159,74,0
"42960",1544316,72,0
"42961",2078805,72,0
"42962",1458307,72,0
"42963",1990119,72,0
"42964",1131080,73,4
"42965",1249898,74,2
"42966",2102357,77,0
"42967",2093215,50,29
"42968",1041679,77,1
"42969",1853784,79,0
"42970",1842156,66,16
"42971",2030175,82,0
"42972",1856496,82,0
"42973",1987209,72,13
"42974",1526241,85,1
"42975",1963694,64,22
"42976",1693091,86,0
"42977",1245761,86,0
"42978",1685350,86,2
"42979",1486493,90,0
"42980",1135008,89,0
"42981",1259963,89,0
"42982",1096545,91,0
"42983",1537610,86,6
"42984",1378816,92,0
"42985",1329754,94,0
"42986",1985613,97,2
"42987",1699053,93,5
"42988",1345317,97,1
"42989",1741107,96,0
"42990",1952045,60,44
"42991",1180624,57,43
"42992",1787916,101,0
"42993",1315103,103,4
"42994",2138963,99,10
"42995",1060088,105,3
"42996",1420792,109,0
"42997",1674423,105,0
"42998",2168092,90,22
"42999",1177943,107,6
"43000",1653643,113,0
"43001",1251319,111,0
"43002",1949090,112,0
"43003",1240933,82,32
"43004",2107044,97,17
"43005",2090432,117,2
"43006",1255839,116,8
"43007",1653198,115,6
"43008",1219951,93,29
"43009",1137199,123,0
"43010",1972209,122,0
"43011",2139755,124,0
"43012",1395562,124,0
"43013",1029090,120,0
"43014",1090554,87,41
"43015",1483961,109,17
"43016",1509011,94,32
"43017",1559778,93,35
"43018",1829387,88,46
"43019",1699544,117,18
"43020",2020835,131,6
"43021",1490315,135,5
"43022",1839190,139,0
"43023",1437043,138,0
"43024",1917991,137,12
"43025",1783496,124,23
"43026",1701854,144,4
"43027",1435938,148,1
"43028",1941632,145,0
"43029",1159665,148,0
"43030",1871397,149,0
"43031",2029944,156,0
"43032",1044764,157,0
"43033",1336278,96,65
"43034",1247277,137,24
"43035",1092535,124,39
"43036",1572090,158,0
"43037",1407204,84,82
"43038",1006603,120,52
"43039",1692917,156,13
"43040",1541507,165,0
"43041",1998699,167,0
"43042",1031119,166,0
"43043",1986611,166,0
"43044",1966603,171,0
"43045",1223681,144,34
"43046",1961172,176,0
"43047",1027913,178,0
"43048",2152302,178,0
"43049",1613364,184,0
"43050",2032817,187,0
"43051",1293379,173,24
"43052",2041710,195,0
"43053",1265826,118,87
"43054",2158392,202,5
"43055",2105375,172,36
"43056",1782632,189,22
"43057",1625510,210,0
"43058",1325767,204,0
"43059",1779530,133,82
"43060",1051620,133,88
"43061",1530224,122,90
"43062",1893266,188,30
"43063",1422093,194,26
"43064",1375353,198,20
"43065",1072174,165,56
"43066",1945610,213,0
"43067",1920811,212,0
"43068",1685060,220,0
"43069",1352525,217,0
"43070",1260511,212,0
"43071",1636245,184,40
"43072",1145588,207,22
"43073",1035295,222,4
"43074",1914984,232,1
"43075",1803019,229,0
"43076",1265786,223,0
"43077",1423337,223,0
"43078",1368843,147,92
"43079",1231040,172,67
"43080",1939772,172,74
"43081",2142157,205,38
"43082",2039908,199,35
"43083",1990530,188,58
"43084",1969540,208,38
"43085",1968219,236,1
"43086",1714042,164,103
"43087",1015608,252,22
"43088",2026207,218,52
"43089",1298559,228,41
"43090",1417157,262,0
"43091",1349513,201,91
"43092",1470577,277,3
"43093",2012091,237,49
"43094",1472234,250,37
"43095",1210013,278,1
"43096",1511885,282,0
"43097",2025548,281,0
"43098",1002484,293,1
"43099",1030671,302,0
"43100",1880596,296,0
"43101",1813978,305,0
"43102",1493577,294,0
"43103",1897148,283,44
"43104",1724185,314,0
"43105",2003680,251,83
"43106",1280981,343,0
"43107",1413940,337,0
"43108",1432395,343,0
"43109",1439002,367,1
"43110",1173084,359,0
"43111",1422048,366,0
"43112",1586135,358,0
"43113",1778082,222,167
"43114",1692584,322,67
"43115",2111824,323,67
"43116",1426329,388,0
"43117",2069439,391,0
"43118",2051037,388,0
"43119",2035251,402,9
"43120",1759247,337,71
"43121",1795204,382,36
"43122",1073667,413,0
"43123",2020526,300,132
"43124",1251035,332,104
"43125",2116574,333,102
"43126",1354209,431,3
"43127",1057271,441,1
"43128",1591618,439,0
"43129",1542583,444,0
"43130",1094734,433,0
"43131",1586001,320,138
"43132",1880951,358,96
"43133",1558984,460,0
"43134",1845282,469,0
"43135",1343762,459,0
"43136",1582095,299,187
"43137",1718507,282,213
"43138",2097476,288,209
"43139",1580444,363,143
"43140",2027086,436,79
"43141",1582427,372,142
"43142",1676439,485,0
"43143",1633908,504,0
"43144",1354821,492,0
"43145",1249284,517,0
"43146",1000489,515,28
"43147",1245118,500,48
"43148",2083916,557,0
"43149",2096390,529,0
"43150",1291183,375,216
"43151",1156487,347,216
"43152",1203468,407,156
"43153",1507270,551,54
"43154",1262761,569,34
"43155",2157218,569,35
"43156",1911765,567,7
"43157",1801972,604,1
"43158",1390314,570,3
"43159",1286741,564,0
"43160",2151776,602,0
"43161",1608999,608,0
"43162",1759430,575,0
"43163",2007212,598,0
"43164",1385362,413,242
"43165",1028992,528,121
"43166",1854122,483,151
"43167",1317027,592,29
"43168",1545799,603,16
"43169",1338676,594,23
"43170",1225116,628,25
"43171",1282085,657,1
"43172",1072775,661,0
"43173",1369079,634,0
"43174",2151024,355,345
"43175",1386770,664,10
"43176",1720282,683,21
"43177",1679817,706,16
"43178",1157693,683,41
"43179",2187895,691,1
"43180",1416755,678,0
"43181",2190249,725,0
"43182",1542388,531,232
"43183",1038069,500,236
"43184",1747729,386,350
"43185",1979751,753,0
"43186",1911959,740,0
"43187",1074847,489,340
"43188",1787589,599,233
"43189",1974721,815,41
"43190",1845809,771,53
"43191",1497882,871,0
"43192",1666179,844,0
"43193",1143931,825,0
"43194",1302598,846,0
"43195",1728020,504,417
"43196",1092244,632,286
"43197",1618865,684,282
"43198",1291794,751,152
"43199",1838048,817,111
"43200",1019795,919,16
"43201",1479623,883,10
"43202",1190799,873,9
"43203",1803106,926,0
"43204",1305401,1070,0
"43205",1349841,1063,0
"43206",2068887,1133,75
"43207",1908573,1127,17
"43208",1379795,1120,152
"43209",1793353,1152,5
"43210",1875768,1180,0
"43211",2082289,1136,0
"43212",1352682,1268,0
"43213",1082623,1160,0
"43214",1599956,762,685
"43215",2101632,926,489
"43216",1752778,1157,242
"43217",1085808,1272,159
"43218",1287982,1459,0
"43219",1753807,1320,0
"43220",1406952,1521,0
"43221",1462074,899,679
"43222",1458551,1612,116
"43223",1103488,1280,490
"43224",1346505,1369,344
"43225",1487335,1631,1
"43226",1157575,1870,0
"43227",2029176,1528,0
"43228",1816147,1630,489
"43229",1848904,1607,588
"43230",1607253,2092,0
"43231",1670016,2581,842
"43232",2027140,3515,0
"43233",1048712,2574,1864
"43234",1725383,4920,12
"43235",2077803,8934,2
"43236",1540330,8432,0
"43237",1163553,1,0
"43238",1494016,1,0
"43239",1910151,1,0
"43240",2072632,1,0
"43241",1385240,1,0
"43242",1612573,1,0
"43243",1713485,1,0
"43244",2082015,1,0
"43245",1269288,1,0
"43246",2105584,1,0
"43247",1711832,1,0
"43248",1578473,1,0
"43249",1114985,1,0
"43250",1789579,1,0
"43251",1517598,1,0
"43252",1822807,1,0
"43253",1610897,1,0
"43254",1031886,1,0
"43255",2107776,1,0
"43256",1478299,1,0
"43257",1200711,1,0
"43258",1873842,1,0
"43259",1756967,1,0
"43260",1999226,1,0
"43261",1390128,1,0
"43262",1547063,1,0
"43263",2084049,1,0
"43264",1481987,1,0
"43265",1634199,1,0
"43266",1882500,1,0
"43267",1095832,1,0
"43268",1471922,1,0
"43269",1339115,1,0
"43270",1077751,2,0
"43271",1388336,2,0
"43272",1307025,2,0
"43273",1607227,2,0
"43274",1045666,2,0
"43275",1565419,2,0
"43276",1642631,2,0
"43277",1818543,2,0
"43278",1128285,2,0
"43279",1830030,2,0
"43280",1163167,2,0
"43281",1414861,2,0
"43282",1669154,2,0
"43283",1426631,2,0
"43284",1269136,2,0
"43285",1897709,2,0
"43286",1494368,2,0
"43287",1356430,2,0
"43288",1780454,2,0
"43289",2093591,2,0
"43290",1313928,2,0
"43291",1283576,2,0
"43292",1079357,2,0
"43293",2157282,2,1
"43294",1612704,2,1
"43295",1306155,3,0
"43296",1512893,3,0
"43297",1222303,3,0
"43298",1672222,3,0
"43299",1114822,3,0
"43300",1826650,3,0
"43301",1285082,3,0
"43302",1046464,3,0
"43303",2086711,3,0
"43304",1334453,3,0
"43305",1979268,3,0
"43306",1397041,3,0
"43307",1587000,3,0
"43308",1861974,3,0
"43309",2180560,3,0
"43310",1413282,3,0
"43311",1324535,3,0
"43312",1702005,3,0
"43313",1867239,3,0
"43314",1257963,3,0
"43315",2133340,3,0
"43316",2181576,4,0
"43317",1252283,4,0
"43318",1535077,4,0
"43319",1318065,4,0
"43320",1476782,4,0
"43321",1202073,4,0
"43322",1829735,4,0
"43323",1352490,4,0
"43324",1959803,4,0
"43325",1241133,5,0
"43326",1161664,5,0
"43327",1772171,5,0
"43328",1013541,5,0
"43329",1361958,5,0
"43330",1038342,5,0
"43331",1327689,5,0
"43332",2084308,5,0
"43333",1803326,5,0
"43334",2192048,5,0
"43335",1583807,5,0
"43336",1945161,5,0
"43337",1923982,5,0
"43338",1368193,5,0
"43339",1433765,5,0
"43340",1628224,5,0
"43341",1575767,5,0
"43342",1766348,4,2
"43343",1967800,5,1
"43344",1224516,5,1
"43345",1515220,6,0
"43346",1842555,6,0
"43347",1708124,6,0
"43348",1841670,6,0
"43349",1925464,6,0
"43350",1795912,6,0
"43351",1405938,6,0
"43352",2083040,6,0
"43353",2091041,6,0
"43354",1060251,4,3
"43355",1430458,6,1
"43356",1517018,7,0
"43357",2188440,7,0
"43358",1882374,7,0
"43359",1668551,7,0
"43360",1848399,7,0
"43361",1577618,7,0
"43362",1570711,7,0
"43363",2108619,7,0
"43364",1596310,7,0
"43365",1304207,7,0
"43366",2149247,7,0
"43367",1218002,8,0
"43368",1961129,8,0
"43369",1807987,8,0
"43370",1977855,8,0
"43371",1041274,8,0
"43372",2136826,8,0
"43373",1166938,8,0
"43374",1865688,8,0
"43375",1206493,5,4
"43376",2186959,7,2
"43377",1922325,9,0
"43378",1720920,9,0
"43379",2047492,9,0
"43380",1055847,9,0
"43381",1787804,9,0
"43382",1601249,9,0
"43383",2135889,7,3
"43384",1030695,10,0
"43385",1608484,10,0
"43386",1566206,10,0
"43387",1926544,10,0
"43388",1018113,10,0
"43389",2058706,10,0
"43390",1983752,10,0
"43391",1140328,6,5
"43392",1836147,11,0
"43393",1585506,11,0
"43394",1208929,11,0
"43395",2103465,11,0
"43396",1239331,11,0
"43397",1745353,11,0
"43398",1764255,10,2
"43399",1064417,11,1
"43400",1446278,12,0
"43401",1522204,12,0
"43402",1284907,12,0
"43403",1622006,12,0
"43404",1191410,12,0
"43405",1021113,12,0
"43406",1742600,10,3
"43407",1144837,13,0
"43408",1128707,13,0
"43409",1214360,13,0
"43410",1044010,13,0
"43411",1073392,13,0
"43412",1022800,13,0
"43413",1675955,14,0
"43414",1281112,12,3
"43415",2154029,15,0
"43416",1347226,15,0
"43417",1641583,15,0
"43418",1654810,15,0
"43419",1141305,15,0
"43420",1586132,15,0
"43421",2122677,15,0
"43422",1299253,15,0
"43423",1953649,11,5
"43424",1269912,14,2
"43425",1987289,16,0
"43426",1965476,11,6
"43427",1397363,17,0
"43428",1749228,17,0
"43429",1683191,11,7
"43430",1064677,18,0
"43431",1785955,18,0
"43432",1833142,18,0
"43433",1195584,18,0
"43434",1192736,17,2
"43435",1585896,19,0
"43436",1910229,19,0
"43437",1294546,19,0
"43438",1988753,19,0
"43439",1674872,19,0
"43440",2164768,19,0
"43441",1159194,20,0
"43442",1225429,20,1
"43443",1655175,21,0
"43444",1004373,21,0
"43445",1996549,21,0
"43446",2125026,21,1
"43447",1238262,22,0
"43448",1558029,22,0
"43449",1976102,22,0
"43450",1246451,22,0
"43451",1249833,22,0
"43452",1945994,21,2
"43453",1975419,23,0
"43454",1400495,23,0
"43455",2018869,24,0
"43456",2175653,24,0
"43457",1673753,24,0
"43458",1523189,24,0
"43459",1357513,25,0
"43460",1063866,25,0
"43461",2174289,25,0
"43462",1115266,25,0
"43463",1889815,25,0
"43464",1254198,19,7
"43465",1494236,26,0
"43466",1315446,26,0
"43467",1236108,26,0
"43468",1799418,26,0
"43469",1762198,27,0
"43470",1281574,27,0
"43471",1562336,27,0
"43472",2139538,28,0
"43473",1880117,28,0
"43474",2061576,28,0
"43475",2011259,29,0
"43476",1809640,29,0
"43477",1319011,29,0
"43478",1631059,29,0
"43479",1023667,20,10
"43480",1423536,27,4
"43481",1456861,29,2
"43482",1723616,27,3
"43483",1821415,31,0
"43484",1552821,30,0
"43485",2102490,30,0
"43486",1332168,31,0
"43487",1975714,30,0
"43488",1295838,31,0
"43489",1625467,31,0
"43490",1297781,30,0
"43491",2016802,33,0
"43492",1359416,33,0
"43493",1803361,24,10
"43494",2039234,28,6
"43495",1313318,34,0
"43496",1988281,34,0
"43497",1761864,34,0
"43498",1681847,34,0
"43499",1136702,28,8
"43500",1558900,35,0
"43501",1968421,35,0
"43502",1008799,36,0
"43503",1302527,36,0
"43504",1956997,36,0
"43505",1459444,36,0
"43506",1243241,37,0
"43507",1286218,37,0
"43508",1127456,37,2
"43509",1903484,36,2
"43510",1607825,39,0
"43511",1687213,38,0
"43512",1420710,38,0
"43513",1025500,38,0
"43514",1004428,38,0
"43515",1434117,39,1
"43516",1911808,40,0
"43517",1580663,40,0
"43518",2193522,42,0
"43519",1611712,42,0
"43520",1518619,42,0
"43521",1478129,41,0
"43522",1813330,23,21
"43523",1626774,43,0
"43524",1060770,43,0
"43525",2144366,44,0
"43526",1560765,43,0
"43527",1509262,45,0
"43528",1520941,45,0
"43529",1833612,44,2
"43530",1956443,46,0
"43531",1979622,47,0
"43532",1028853,46,0
"43533",1509203,32,16
"43534",2180569,49,0
"43535",1509145,49,0
"43536",1807158,48,0
"43537",1942883,30,20
"43538",1458346,28,22
"43539",1028309,28,22
"43540",1147040,50,1
"43541",2027610,49,2
"43542",1762484,50,1
"43543",1507605,50,0
"43544",2140069,50,3
"43545",1572590,40,12
"43546",1237335,53,0
"43547",1633799,52,0
"43548",1841526,53,0
"43549",1362101,49,6
"43550",1322395,40,15
"43551",1015851,53,1
"43552",2151859,54,0
"43553",1388453,54,0
"43554",1185677,57,2
"43555",1359012,60,0
"43556",2021531,60,0
"43557",1510059,60,0
"43558",1381448,60,2
"43559",1854549,62,0
"43560",2116087,63,0
"43561",1492695,62,0
"43562",1828031,63,2
"43563",1164884,65,0
"43564",2042966,64,0
"43565",2037699,64,0
"43566",1542858,65,1
"43567",1232129,67,1
"43568",1665699,67,0
"43569",1088141,67,0
"43570",2181574,68,0
"43571",1317841,41,30
"43572",1582329,65,5
"43573",1929245,70,0
"43574",1748662,69,0
"43575",2187641,74,0
"43576",1625003,73,0
"43577",1056327,74,0
"43578",1079370,53,23
"43579",1510992,72,5
"43580",1079472,73,2
"43581",1739583,59,16
"43582",2066718,49,31
"43583",1865553,61,18
"43584",2163037,66,12
"43585",1988689,79,0
"43586",1087325,79,0
"43587",1076324,78,0
"43588",1354307,78,0
"43589",1388561,79,0
"43590",1337122,72,12
"43591",1016423,61,21
"43592",1959841,82,0
"43593",1672595,83,0
"43594",1126120,61,24
"43595",1399389,50,35
"43596",1043283,82,4
"43597",2126252,74,12
"43598",1455378,87,0
"43599",1834854,86,0
"43600",1827009,51,39
"43601",1816055,88,0
"43602",1816226,91,0
"43603",2014619,91,0
"43604",1987785,89,0
"43605",2070262,64,30
"43606",1265810,82,11
"43607",2184503,94,0
"43608",1434690,95,0
"43609",1771751,94,0
"43610",1844835,93,0
"43611",1006982,97,1
"43612",1286568,96,0
"43613",1629356,99,0
"43614",1571916,97,0
"43615",2047095,89,14
"43616",1400749,100,0
"43617",2170268,100,0
"43618",1904404,105,0
"43619",2128303,109,0
"43620",1782066,106,0
"43621",2108930,107,0
"43622",1553429,107,0
"43623",2071797,107,0
"43624",1157163,80,31
"43625",1244389,69,44
"43626",2131499,104,9
"43627",1234018,85,26
"43628",1744728,96,15
"43629",1702959,112,0
"43630",1540080,111,0
"43631",2152960,118,0
"43632",1976208,115,0
"43633",1452093,70,53
"43634",1968631,120,2
"43635",1481642,124,0
"43636",1534831,124,0
"43637",2073979,121,0
"43638",2127552,71,58
"43639",1683493,90,38
"43640",1838065,106,19
"43641",1980301,127,0
"43642",1281068,125,0
"43643",1319191,112,23
"43644",1975195,120,11
"43645",2091885,130,6
"43646",1271674,133,1
"43647",1069631,134,0
"43648",1567558,70,69
"43649",1640086,94,44
"43650",2173581,126,11
"43651",1837681,138,0
"43652",2179743,143,0
"43653",1869149,139,0
"43654",1573277,140,0
"43655",1103303,91,59
"43656",1593814,82,62
"43657",1713215,112,35
"43658",1751614,145,2
"43659",2098981,145,0
"43660",2060328,149,0
"43661",1604397,145,0
"43662",2084320,147,0
"43663",1098035,146,0
"43664",2120106,147,0
"43665",1215809,150,0
"43666",1252733,143,13
"43667",1992236,120,37
"43668",2151390,121,33
"43669",1268247,155,2
"43670",1169669,152,3
"43671",1767707,156,1
"43672",1185843,157,0
"43673",1073061,156,0
"43674",1105965,153,0
"43675",2064822,110,49
"43676",2001066,149,14
"43677",1855155,152,9
"43678",1922973,164,0
"43679",1118841,162,0
"43680",1690114,147,22
"43681",1239112,169,0
"43682",1624123,172,0
"43683",1330854,170,0
"43684",1101207,169,0
"43685",1578368,171,0
"43686",1820872,160,18
"43687",1492489,177,1
"43688",1540869,175,0
"43689",1013244,176,0
"43690",2026295,174,0
"43691",2012013,180,0
"43692",2176268,176,0
"43693",1350407,117,69
"43694",1959267,178,8
"43695",1507065,154,30
"43696",1190531,185,0
"43697",1783441,183,0
"43698",1230062,182,0
"43699",1522323,186,0
"43700",1807268,189,0
"43701",1674176,186,0
"43702",1261583,190,0
"43703",1058740,185,0
"43704",1643968,109,85
"43705",1228738,196,0
"43706",1483831,194,0
"43707",1041971,191,0
"43708",2065956,150,58
"43709",1836993,131,71
"43710",1477427,177,26
"43711",1319980,159,55
"43712",2186830,183,34
"43713",1194430,213,1
"43714",2086919,215,0
"43715",1770247,212,0
"43716",1300343,178,53
"43717",1731691,171,61
"43718",1863754,225,0
"43719",2109229,233,0
"43720",2152391,225,0
"43721",1280220,238,5
"43722",2038768,210,34
"43723",1248237,219,15
"43724",1841554,234,0
"43725",1511297,244,0
"43726",1005676,245,0
"43727",1226814,234,0
"43728",1152600,243,0
"43729",1128283,249,8
"43730",1740469,251,5
"43731",2134665,246,11
"43732",2060068,220,36
"43733",1702977,258,0
"43734",1019531,256,0
"43735",2169936,258,0
"43736",1617376,260,0
"43737",2132355,256,0
"43738",1651731,257,6
"43739",1147125,254,10
"43740",1595530,252,19
"43741",1470196,276,0
"43742",1916772,261,0
"43743",1738474,213,65
"43744",1404740,258,27
"43745",1943531,288,1
"43746",1034904,283,0
"43747",1573479,282,0
"43748",2020847,210,84
"43749",1946194,219,87
"43750",1406289,285,21
"43751",1241875,307,0
"43752",1799822,265,58
"43753",2055360,316,1
"43754",1303850,316,1
"43755",1994428,315,2
"43756",2039723,320,0
"43757",1916024,324,0
"43758",2039227,231,103
"43759",1581700,171,169
"43760",2070325,290,53
"43761",1687892,324,5
"43762",1318683,295,39
"43763",1273900,278,68
"43764",1890527,320,25
"43765",1620983,260,82
"43766",1760932,337,0
"43767",1717791,328,0
"43768",1311540,335,0
"43769",1089316,340,0
"43770",1044962,214,150
"43771",1246605,225,135
"43772",2061791,186,177
"43773",1603674,341,9
"43774",1412382,353,0
"43775",1304402,366,0
"43776",1845621,355,0
"43777",2141567,359,0
"43778",2050443,387,5
"43779",1630690,326,67
"43780",2056515,328,58
"43781",1290102,389,0
"43782",1357785,383,0
"43783",2046321,386,29
"43784",1196686,304,102
"43785",1732187,363,50
"43786",1513277,386,35
"43787",1651513,391,7
"43788",2154612,333,66
"43789",1494748,403,6
"43790",1332487,387,15
"43791",1669698,403,16
"43792",1153192,397,1
"43793",1832152,395,0
"43794",1017530,396,0
"43795",1243116,410,0
"43796",1324222,398,0
"43797",1311573,417,0
"43798",1062666,295,156
"43799",1958803,249,174
"43800",1235662,320,105
"43801",1294935,371,75
"43802",1487923,422,8
"43803",1081051,405,44
"43804",1801629,426,0
"43805",1879039,448,0
"43806",1501877,445,0
"43807",1413221,431,0
"43808",1196203,243,216
"43809",1238807,295,183
"43810",2015534,313,167
"43811",1764415,319,160
"43812",1356188,318,161
"43813",1854105,352,115
"43814",2094140,460,15
"43815",1068271,458,0
"43816",1676680,456,0
"43817",1073033,472,0
"43818",1140237,294,200
"43819",2070041,481,7
"43820",2065513,476,8
"43821",1909074,418,69
"43822",1630095,498,19
"43823",1593539,388,107
"43824",1725083,486,0
"43825",1315170,514,0
"43826",2089174,511,0
"43827",1935785,300,249
"43828",2090838,548,13
"43829",2055480,427,109
"43830",1313764,511,18
"43831",1532389,538,0
"43832",1072045,559,0
"43833",2072696,536,0
"43834",2087253,560,0
"43835",1746941,392,180
"43836",1367937,327,270
"43837",1074242,353,252
"43838",1541397,548,19
"43839",1111923,542,51
"43840",1828421,571,13
"43841",2008733,571,0
"43842",1389279,603,0
"43843",1829475,585,0
"43844",2074113,578,0
"43845",1478165,455,207
"43846",2132274,516,106
"43847",1921010,519,131
"43848",1326140,455,167
"43849",1846636,627,0
"43850",1181917,613,0
"43851",1708048,407,287
"43852",1162762,689,28
"43853",1517661,629,76
"43854",1090633,389,370
"43855",1381438,754,29
"43856",1049779,637,107
"43857",2146194,731,1
"43858",1877595,780,0
"43859",1011880,602,232
"43860",1583032,830,42
"43861",1254087,816,63
"43862",1786236,842,0
"43863",1318365,805,0
"43864",1804116,709,271
"43865",1760367,727,157
"43866",1788668,954,10
"43867",1744138,876,29
"43868",2108199,711,238
"43869",1376591,674,217
"43870",1171646,986,0
"43871",2046788,954,0
"43872",1984872,638,450
"43873",1519442,944,96
"43874",1261526,1091,27
"43875",1455349,833,155
"43876",2140275,972,34
"43877",1206808,1125,0
"43878",1779977,1031,0
"43879",1910448,1048,0
"43880",1087068,1121,0
"43881",1035092,1050,0
"43882",1683680,1140,6
"43883",1653690,1268,0
"43884",1012443,1193,185
"43885",1786691,1340,0
"43886",1749276,1548,109
"43887",2127880,1450,244
"43888",1032323,1681,66
"43889",1832930,1534,11
"43890",1968180,1815,0
"43891",1243372,1813,0
"43892",1958196,1612,0
"43893",1502797,1632,0
"43894",2069869,2124,0
"43895",2081347,1945,0
"43896",1598689,1500,981
"43897",1648114,1697,1157
"43898",1568326,2508,722
"43899",2065561,3173,0
"43900",1304902,2694,0
"43901",1583962,2756,0
"43902",1030466,4841,0
"43903",1293191,3888,0
